75.660426,33.410795,-38.537320,-12.197592,-12.374369,-18.031223,-11.490485,-4.065864,5.480078,3.358757,25.986174,10.253048,16.617009,-30.759145,1.060660,-36.946329,-32.173359,1.237437,26.162951,-29.875262,10.783378,52.325902,14.849242,26.162951,16.440233,-34.825009,-25.632621,-33.587572,-0.883883,-42.249630,5.126524,60.987960,44.370951,9.545942,31.466252,58.336309,
-333.047294,-297.338401,-316.960615,-367.872303,-343.123566,-345.244886,-304.939799,-288.322790,-355.321158,-336.406051,-342.239682,-331.279527,-369.816847,-374.766594,-312.010867,-313.425081,-318.021275,-281.782052,-302.288149,-350.371410,-274.357431,-337.289935,-322.087139,-356.912148,-301.227489,-341.355799,-318.198052,-314.308964,-326.860110,-303.879139,-327.743993,-360.624458,-366.634866,-298.752615,-334.991838,-319.081935,
-451.310903,-451.310903,-500.808378,-462.271058,-487.196572,-479.595174,-459.089078,-436.108107,-482.070048,-466.160145,-500.101271,-481.539718,-485.428805,-484.368145,-423.910515,-497.803174,-443.002398,-477.120301,-509.823989,-460.503291,-440.704301,-467.397582,-470.933116,-495.151524,-470.049233,-487.019796,-474.115097,-474.822204,-495.681854,-446.537932,-454.492884,-468.281466,-485.252029,-432.219020,-464.392379,-497.626397,
-532.451406,-552.427173,-567.099639,-536.694047,-588.312842,-550.482629,-549.598746,-517.248610,-551.720066,-557.376920,-572.933269,-549.598746,-573.286823,-575.584920,-537.224377,-578.236570,-546.770319,-570.811949,-575.938473,-532.628183,-559.675017,-558.437580,-585.837968,-581.595328,-551.720066,-562.149891,-560.558901,-553.664610,-566.392532,-538.285037,-539.345697,-530.330086,-529.446202,-536.163717,-564.801541,-579.474007,
-594.676803,-589.196725,-613.238356,-592.555483,-649.300802,-578.236570,-607.051172,-558.791134,-597.858783,-598.565890,-617.304220,-592.025153,-620.486200,-623.137851,-576.999133,-616.773890,-609.879599,-611.470589,-621.723637,-577.529464,-627.203715,-617.834550,-612.884803,-630.385695,-579.650784,-620.486200,-592.909036,-601.394317,-603.162084,-595.207133,-585.837968,-593.085813,-588.843172,-581.418551,-614.652570,-611.824142,
-628.441152,-620.132647,-646.825928,-614.122239,-670.337229,-606.697618,-626.673385,-591.318046,-621.900414,-622.784298,-634.628336,-607.227948,-632.683792,-649.654355,-610.056375,-654.604103,-644.527831,-640.815520,-642.583287,-608.288609,-648.593695,-645.058161,-625.612725,-652.836336,-596.974900,-651.245345,-609.879599,-645.411715,-640.461967,-624.728841,-610.586706,-632.507016,-616.243560,-609.172492,-637.279987,-631.976686,
-654.250549,-636.926433,-677.231520,-639.047753,-685.716801,-627.734045,-635.335443,-612.177696,-634.628336,-632.507016,-642.760064,-635.688996,-652.306006,-670.690782,-635.335443,-672.281772,-668.392685,-654.780879,-657.255753,-628.971482,-666.448141,-670.514005,-630.208919,-672.281772,-627.734045,-665.741034,-635.335443,-678.292180,-664.326821,-645.058161,-628.087598,-659.200297,-634.098006,-630.739249,-654.957656,-655.134433,
-672.281772,-654.073773,-686.600685,-660.437734,-691.196879,-633.921229,-650.715015,-636.396103,-641.522627,-646.295598,-654.604103,-649.831132,-665.564258,-688.368451,-645.234938,-681.297384,-681.827714,-657.786083,-669.453345,-647.709812,-671.751442,-679.352840,-642.406511,-679.352840,-651.245345,-677.938626,-647.533035,-702.157034,-671.574665,-662.382277,-643.113617,-674.403093,-650.891792,-657.255753,-673.165656,-670.867559,
-683.241927,-659.023520,-691.550432,-673.519209,-697.207286,-650.891792,-656.902200,-641.345851,-653.189889,-659.023520,-661.675170,-657.962860,-669.453345,-693.494976,-656.548646,-688.014898,-691.550432,-664.680374,-681.650937,-655.841540,-682.888374,-683.949034,-646.649151,-686.070354,-659.553850,-686.954238,-653.543443,-712.056529,-683.065151,-671.928219,-655.841540,-685.716801,-657.609307,-669.276568,-686.777461,-683.772257,
-690.489772,-664.326821,-694.025306,-683.065151,-701.273150,-662.559054,-665.210704,-650.361462,-659.200297,-677.231520,-667.862355,-667.508801,-671.751442,-697.737616,-661.675170,-697.914393,-693.671752,-677.938626,-689.075558,-670.160452,-689.075558,-690.312995,-649.831132,-691.727209,-664.150044,-689.959442,-656.902200,-713.647519,-686.954238,-680.590277,-663.266161,-692.964646,-666.801695,-676.701190,-694.909189,-705.162238,
-694.378859,-670.160452,-697.207286,-688.368451,-701.449927,-670.337229,-676.347636,-656.371870,-672.104996,-684.125811,-669.453345,-669.453345,-675.817306,-700.389267,-664.857151,-701.980257,-696.323403,-684.832918,-692.611092,-678.468957,-695.616296,-695.439519,-655.134433,-692.611092,-670.160452,-698.798277,-659.730627,-718.066936,-690.843325,-684.302587,-668.392685,-699.328607,-672.812102,-685.363248,-700.212490,-707.813888,
-715.592063,-718.597266,-718.950820,-715.592063,-718.597266,-717.536606,-719.834703,-719.127596,-716.122393,-710.819092,-718.597266,-719.481150,-715.238509,-708.697771,-711.172645,-718.774043,-719.127596,-718.774043,-718.950820,-718.243713,-707.990665,-718.066936,-717.890160,-718.597266,-718.066936,-713.824296,-717.536606,-718.066936,-718.066936,-712.763635,-718.066936,-714.177849,-714.354626,-711.702975,-718.597266,-718.243713,
-718.774043,-719.834703,-719.481150,-718.066936,-719.304373,-718.774043,-719.834703,-719.481150,-716.475946,-719.127596,-718.597266,-720.718587,-718.420490,-709.228102,-718.420490,-719.481150,-720.011480,-718.774043,-718.950820,-718.066936,-707.813888,-717.536606,-718.597266,-718.597266,-717.890160,-715.768839,-718.420490,-718.597266,-718.597266,-718.420490,-717.890160,-714.354626,-718.774043,-718.420490,-717.890160,-718.950820,
-719.127596,-719.657927,-720.365033,-718.774043,-719.481150,-718.774043,-720.895363,-719.304373,-719.657927,-719.834703,-718.597266,-722.132800,-718.597266,-712.940412,-718.774043,-719.481150,-720.188257,-718.597266,-719.481150,-719.127596,-708.167441,-718.597266,-719.127596,-718.597266,-718.774043,-715.945616,-718.774043,-718.597266,-719.834703,-719.304373,-717.890160,-719.657927,-720.365033,-718.597266,-718.774043,-719.304373,
-718.420490,-720.541810,-720.895363,-719.127596,-719.127596,-718.597266,-720.895363,-719.481150,-719.657927,-719.834703,-719.481150,-722.309577,-719.304373,-713.824296,-720.541810,-719.481150,-720.188257,-718.597266,-719.304373,-720.011480,-717.890160,-718.774043,-719.834703,-718.774043,-719.127596,-715.592063,-718.774043,-718.774043,-721.779247,-719.657927,-718.066936,-719.481150,-720.718587,-720.895363,-718.774043,-719.481150,
-718.950820,-720.718587,-720.895363,-719.304373,-719.304373,-718.597266,-720.718587,-719.834703,-719.481150,-720.188257,-719.657927,-723.370237,-720.188257,-718.774043,-720.365033,-719.481150,-720.718587,-718.950820,-719.304373,-720.718587,-718.950820,-720.188257,-721.072140,-718.066936,-719.834703,-719.834703,-719.481150,-718.774043,-722.132800,-719.834703,-720.011480,-719.481150,-720.895363,-720.895363,-718.950820,-719.127596,
-719.481150,-721.248917,-720.895363,-719.304373,-720.011480,-719.127596,-720.895363,-719.834703,-720.541810,-721.602470,-719.657927,-723.370237,-720.188257,-719.304373,-720.541810,-719.481150,-720.895363,-720.718587,-720.188257,-720.895363,-719.481150,-721.072140,-721.779247,-718.597266,-719.657927,-721.425694,-720.365033,-718.597266,-722.132800,-718.950820,-720.541810,-719.304373,-720.718587,-721.602470,-718.950820,-719.304373,
-719.481150,-721.425694,-721.956024,-720.365033,-720.188257,-719.127596,-721.248917,-720.011480,-720.541810,-722.839907,-719.657927,-723.193460,-720.541810,-719.834703,-721.072140,-719.481150,-720.895363,-720.895363,-720.188257,-720.895363,-719.657927,-721.072140,-721.779247,-719.304373,-721.072140,-723.370237,-720.718587,-718.774043,-722.839907,-719.304373,-722.309577,-719.481150,-720.718587,-722.663130,-718.774043,-719.304373,
-719.481150,-721.956024,-721.779247,-720.895363,-720.895363,-720.365033,-720.718587,-720.011480,-720.895363,-723.016684,-720.011480,-723.193460,-720.718587,-720.365033,-721.072140,-719.481150,-720.718587,-720.718587,-719.834703,-720.718587,-720.541810,-721.072140,-721.779247,-720.188257,-722.309577,-723.900567,-721.248917,-719.304373,-724.254121,-719.127596,-722.839907,-720.011480,-720.895363,-722.663130,-718.774043,-719.127596,
-719.657927,-721.779247,-721.956024,-720.718587,-720.718587,-720.365033,-720.718587,-720.011480,-721.425694,-723.016684,-720.011480,-723.370237,-720.718587,-720.541810,-722.132800,-719.304373,-720.895363,-721.072140,-721.072140,-720.895363,-720.541810,-721.072140,-721.956024,-721.956024,-722.663130,-723.370237,-720.895363,-719.304373,-724.254121,-719.657927,-722.839907,-720.011480,-720.895363,-722.663130,-718.774043,-719.127596,
-720.188257,-721.779247,-721.956024,-720.895363,-720.541810,-721.248917,-721.779247,-719.481150,-723.016684,-723.016684,-720.011480,-723.370237,-720.718587,-720.895363,-723.723791,-720.011480,-720.895363,-721.072140,-721.602470,-721.072140,-720.541810,-721.602470,-721.956024,-722.663130,-722.839907,-723.547014,-721.248917,-719.127596,-724.254121,-720.365033,-722.663130,-720.541810,-720.895363,-722.663130,-719.127596,-719.481150,
-722.839907,-723.193460,-721.956024,-724.254121,-722.309577,-723.370237,-721.425694,-724.254121,-723.193460,-723.016684,-721.248917,-723.370237,-723.193460,-723.016684,-724.077344,-723.723791,-721.779247,-723.193460,-723.016684,-721.072140,-722.663130,-722.663130,-721.956024,-722.663130,-723.723791,-723.547014,-723.193460,-721.779247,-724.254121,-720.541810,-722.663130,-721.072140,-721.425694,-723.016684,-720.541810,-723.370237,
-723.016684,-723.193460,-721.956024,-724.430897,-722.309577,-723.370237,-723.016684,-724.254121,-723.370237,-723.016684,-721.425694,-723.370237,-723.193460,-723.016684,-724.607674,-723.723791,-721.779247,-723.547014,-724.254121,-721.072140,-722.663130,-722.839907,-721.956024,-722.663130,-723.900567,-723.547014,-724.607674,-721.779247,-724.254121,-721.072140,-722.663130,-721.248917,-722.663130,-723.016684,-720.718587,-723.370237,
-722.663130,-723.900567,-721.956024,-724.254121,-722.309577,-723.370237,-723.016684,-724.430897,-723.370237,-723.016684,-721.425694,-723.370237,-723.193460,-723.723791,-724.607674,-723.723791,-721.779247,-724.077344,-724.607674,-721.072140,-722.663130,-723.547014,-721.956024,-722.663130,-724.254121,-723.547014,-724.430897,-722.663130,-724.254121,-721.072140,-722.663130,-721.956024,-722.663130,-723.016684,-720.895363,-723.370237,
-722.486354,-723.900567,-721.956024,-724.430897,-722.486354,-723.193460,-723.193460,-724.430897,-723.370237,-723.016684,-721.602470,-723.370237,-723.370237,-723.723791,-724.961227,-723.900567,-721.425694,-724.077344,-724.607674,-721.072140,-722.663130,-723.547014,-721.956024,-722.663130,-724.430897,-723.547014,-724.430897,-722.663130,-724.254121,-721.072140,-722.663130,-721.779247,-723.370237,-722.839907,-720.718587,-723.370237,
-722.839907,-724.077344,-721.956024,-724.430897,-722.486354,-723.016684,-723.193460,-724.430897,-723.193460,-723.016684,-721.602470,-723.370237,-723.370237,-724.254121,-725.138004,-724.077344,-721.425694,-724.077344,-724.607674,-721.072140,-722.663130,-723.193460,-721.956024,-722.663130,-724.254121,-723.547014,-724.430897,-722.839907,-724.254121,-721.072140,-722.663130,-722.309577,-723.370237,-723.016684,-721.072140,-723.370237,
-722.839907,-724.077344,-721.956024,-724.430897,-722.486354,-723.193460,-723.193460,-724.430897,-723.193460,-723.016684,-722.486354,-723.370237,-723.370237,-724.430897,-725.138004,-724.254121,-721.779247,-724.077344,-724.607674,-721.072140,-722.663130,-723.016684,-721.956024,-722.663130,-724.254121,-723.547014,-724.607674,-722.839907,-724.254121,-721.072140,-722.663130,-722.132800,-723.370237,-722.839907,-721.072140,-724.077344,
-722.839907,-724.077344,-721.956024,-724.430897,-722.486354,-723.193460,-723.193460,-724.430897,-723.370237,-723.016684,-723.016684,-723.370237,-723.193460,-724.430897,-725.138004,-724.077344,-721.779247,-724.077344,-724.607674,-721.072140,-722.663130,-723.193460,-721.956024,-722.663130,-724.607674,-723.547014,-724.607674,-722.839907,-724.254121,-720.541810,-722.663130,-722.132800,-723.193460,-723.016684,-721.072140,-724.077344,
