75.660426,33.410795,-33.587572,26.162951,3.358757,-38.537320,-0.883883,-29.875262,25.986174,-12.197592,-42.249630,10.783378,-12.374369,10.253048,-18.031223,5.126524,16.617009,52.325902,-11.490485,60.987960,14.849242,-30.759145,-4.065864,44.370951,26.162951,5.480078,1.060660,16.440233,9.545942,-36.946329,-34.825009,31.466252,-32.173359,-25.632621,58.336309,1.237437,
-333.047294,-336.406051,-302.288149,-314.308964,-297.338401,-342.239682,-350.371410,-326.860110,-316.960615,-331.279527,-274.357431,-303.879139,-367.872303,-327.743993,-369.816847,-337.289935,-343.123566,-360.624458,-374.766594,-322.087139,-345.244886,-366.634866,-312.010867,-356.912148,-304.939799,-298.752615,-313.425081,-301.227489,-288.322790,-334.991838,-318.021275,-341.355799,-355.321158,-319.081935,-281.782052,-318.198052,
-451.310903,-509.823989,-466.160145,-474.822204,-451.310903,-460.503291,-495.681854,-500.101271,-500.808378,-440.704301,-446.537932,-481.539718,-462.271058,-467.397582,-454.492884,-485.428805,-487.196572,-470.933116,-468.281466,-484.368145,-479.595174,-495.151524,-423.910515,-485.252029,-459.089078,-497.803174,-470.049233,-432.219020,-436.108107,-487.019796,-443.002398,-464.392379,-482.070048,-474.115097,-477.120301,-497.626397,
-532.451406,-575.938473,-553.664610,-557.376920,-552.427173,-532.628183,-566.392532,-572.933269,-567.099639,-559.675017,-538.285037,-549.598746,-536.694047,-558.437580,-539.345697,-573.286823,-588.312842,-585.837968,-530.330086,-575.584920,-550.482629,-581.595328,-529.446202,-537.224377,-549.598746,-551.720066,-536.163717,-578.236570,-517.248610,-562.149891,-564.801541,-546.770319,-551.720066,-579.474007,-560.558901,-570.811949,
-594.676803,-621.723637,-598.565890,-601.394317,-589.196725,-617.304220,-577.529464,-603.162084,-613.238356,-592.025153,-627.203715,-595.207133,-592.555483,-620.486200,-585.837968,-617.834550,-649.300802,-593.085813,-623.137851,-612.884803,-578.236570,-588.843172,-576.999133,-630.385695,-607.051172,-616.773890,-581.418551,-579.650784,-558.791134,-614.652570,-609.879599,-620.486200,-597.858783,-592.909036,-611.824142,-611.470589,
-628.441152,-645.411715,-622.784298,-642.583287,-620.132647,-640.461967,-634.628336,-608.288609,-646.825928,-607.227948,-624.728841,-648.593695,-614.122239,-610.586706,-632.683792,-645.058161,-670.337229,-632.507016,-649.654355,-625.612725,-606.697618,-610.056375,-616.243560,-652.836336,-626.673385,-654.604103,-609.172492,-596.974900,-591.318046,-644.527831,-651.245345,-637.279987,-621.900414,-640.815520,-631.976686,-609.879599,
-654.250549,-657.255753,-678.292180,-632.507016,-636.926433,-628.971482,-664.326821,-642.760064,-677.231520,-645.058161,-666.448141,-635.688996,-639.047753,-670.514005,-628.087598,-652.306006,-685.716801,-659.200297,-630.208919,-670.690782,-627.734045,-635.335443,-634.098006,-672.281772,-635.335443,-672.281772,-630.739249,-627.734045,-612.177696,-668.392685,-654.957656,-665.741034,-634.628336,-655.134433,-654.780879,-635.335443,
-672.281772,-669.453345,-646.295598,-702.157034,-654.073773,-647.709812,-654.604103,-671.574665,-686.600685,-671.751442,-649.831132,-662.382277,-660.437734,-679.352840,-643.113617,-665.564258,-691.196879,-642.406511,-674.403093,-688.368451,-633.921229,-679.352840,-645.234938,-650.891792,-650.715015,-651.245345,-681.297384,-657.255753,-636.396103,-677.938626,-681.827714,-673.165656,-641.522627,-657.786083,-670.867559,-647.533035,
-683.241927,-681.650937,-659.023520,-712.056529,-659.023520,-683.065151,-661.675170,-655.841540,-691.550432,-671.928219,-682.888374,-657.962860,-673.519209,-655.841540,-683.949034,-669.453345,-697.207286,-685.716801,-646.649151,-693.494976,-650.891792,-657.609307,-686.070354,-656.548646,-656.902200,-669.276568,-659.553850,-688.014898,-641.345851,-686.777461,-686.954238,-691.550432,-653.189889,-653.543443,-683.772257,-664.680374,
-690.489772,-689.075558,-713.647519,-677.231520,-664.326821,-670.160452,-667.862355,-686.954238,-694.025306,-689.075558,-680.590277,-667.508801,-683.065151,-690.312995,-663.266161,-671.751442,-701.273150,-649.831132,-692.964646,-697.737616,-662.559054,-666.801695,-691.727209,-661.675170,-665.210704,-676.701190,-664.150044,-697.914393,-650.361462,-694.909189,-693.671752,-689.959442,-659.200297,-677.938626,-705.162238,-656.902200,
-694.378859,-692.611092,-718.066936,-684.125811,-670.160452,-690.843325,-678.468957,-669.453345,-697.207286,-695.616296,-684.302587,-669.453345,-688.368451,-668.392685,-695.439519,-675.817306,-701.449927,-699.328607,-655.134433,-700.389267,-670.337229,-692.611092,-672.812102,-664.857151,-676.347636,-670.160452,-685.363248,-701.980257,-656.371870,-698.798277,-700.212490,-696.323403,-672.104996,-659.730627,-707.813888,-684.832918,
-715.592063,-710.819092,-718.066936,-718.950820,-718.597266,-718.597266,-718.066936,-718.243713,-718.950820,-719.481150,-712.763635,-707.990665,-715.592063,-715.238509,-718.066936,-718.066936,-718.597266,-708.697771,-714.177849,-717.890160,-717.536606,-711.172645,-714.354626,-718.597266,-719.834703,-718.774043,-711.702975,-718.066936,-719.127596,-719.127596,-713.824296,-718.597266,-716.122393,-718.774043,-717.536606,-718.243713,
-718.774043,-718.597266,-719.127596,-718.950820,-719.834703,-718.597266,-718.597266,-718.066936,-719.481150,-707.813888,-720.718587,-718.420490,-718.066936,-717.536606,-717.890160,-718.420490,-719.304373,-718.597266,-709.228102,-714.354626,-718.774043,-718.597266,-718.420490,-718.774043,-719.834703,-717.890160,-719.481150,-718.420490,-719.481150,-720.011480,-715.768839,-717.890160,-716.475946,-718.774043,-718.420490,-718.950820,
-719.127596,-718.597266,-719.481150,-719.834703,-719.657927,-719.127596,-719.834703,-718.597266,-720.365033,-708.167441,-719.304373,-722.132800,-718.774043,-718.597266,-717.890160,-718.597266,-719.481150,-719.127596,-719.657927,-712.940412,-718.774043,-718.597266,-720.365033,-718.774043,-720.895363,-718.774043,-718.597266,-719.481150,-719.304373,-715.945616,-718.774043,-720.188257,-719.657927,-719.304373,-718.774043,-718.597266,
-718.420490,-718.774043,-719.304373,-719.834703,-720.541810,-720.011480,-721.779247,-719.481150,-720.895363,-719.657927,-722.309577,-717.890160,-719.127596,-719.304373,-718.066936,-718.774043,-719.127596,-719.481150,-713.824296,-719.834703,-718.597266,-720.718587,-720.541810,-718.774043,-720.895363,-720.895363,-719.127596,-719.481150,-719.481150,-718.774043,-715.592063,-720.188257,-719.657927,-719.481150,-718.597266,-718.774043,
