-97.000000,-87.875000,17.625000,-44.375000,-65.250000,-43.875000,-73.625000,-54.250000,-71.250000,83.375000,17.125000,78.375000,-61.875000,-42.625000,22.875000,-96.875000,-36.750000,61.375000,-9.250000,45.750000,23.500000,47.625000,21.250000,-0.000000,4.625000,-7.750000,-36.875000,-13.250000,-69.875000,2.125000,19.375000,-7.250000,37.875000,71.875000,-32.875000,-94.625000,
-652.375000,-691.750000,-639.375000,-699.625000,-592.750000,-667.750000,-672.750000,-585.875000,-572.000000,-638.500000,-661.000000,-607.500000,-641.750000,-636.125000,-620.625000,-714.625000,-670.875000,-597.875000,-658.625000,-577.125000,-659.875000,-623.750000,-629.750000,-658.125000,-628.125000,-682.625000,-647.750000,-613.375000,-700.875000,-683.000000,-671.000000,-705.875000,-654.750000,-690.875000,-594.250000,-658.375000,
-917.625000,-964.750000,-893.000000,-991.125000,-891.125000,-936.000000,-975.500000,-860.500000,-900.625000,-949.500000,-935.500000,-904.500000,-951.625000,-853.250000,-935.375000,-930.625000,-924.125000,-901.000000,-978.500000,-863.750000,-955.500000,-922.500000,-924.125000,-948.250000,-922.250000,-944.875000,-896.125000,-947.375000,-954.375000,-943.000000,-985.375000,-947.000000,-989.125000,-970.625000,-924.500000,-966.000000,
-1109.625000,-1139.250000,-1081.500000,-1137.500000,-1119.375000,-1075.000000,-1140.000000,-1054.125000,-1126.375000,-1114.375000,-1075.500000,-1086.000000,-1071.750000,-1032.375000,-1078.875000,-1095.875000,-1090.875000,-1083.125000,-1086.500000,-1061.750000,-1124.250000,-1100.250000,-1063.000000,-1113.750000,-1125.125000,-1116.250000,-1055.375000,-1090.125000,-1103.750000,-1079.750000,-1138.125000,-1100.375000,-1112.125000,-1089.500000,-1105.875000,-1114.000000,
-1188.125000,-1248.250000,-1195.375000,-1193.000000,-1220.125000,-1165.000000,-1217.375000,-1161.875000,-1214.375000,-1208.625000,-1197.250000,-1188.125000,-1187.000000,-1132.375000,-1173.125000,-1207.000000,-1213.500000,-1186.500000,-1199.125000,-1165.625000,-1225.125000,-1181.000000,-1182.125000,-1208.250000,-1212.750000,-1214.500000,-1180.125000,-1202.250000,-1208.000000,-1169.375000,-1216.000000,-1207.125000,-1192.750000,-1164.500000,-1200.125000,-1243.625000,
-1256.500000,-1281.750000,-1273.375000,-1251.250000,-1296.250000,-1222.125000,-1255.000000,-1228.875000,-1264.750000,-1249.625000,-1258.125000,-1266.625000,-1253.250000,-1206.000000,-1266.250000,-1246.625000,-1271.750000,-1231.875000,-1271.500000,-1241.875000,-1283.250000,-1253.250000,-1265.375000,-1259.250000,-1272.125000,-1264.625000,-1251.750000,-1262.875000,-1279.500000,-1245.125000,-1279.875000,-1259.875000,-1244.625000,-1235.125000,-1256.625000,-1302.500000,
-1299.750000,-1325.250000,-1307.125000,-1306.500000,-1353.875000,-1291.250000,-1310.500000,-1279.250000,-1296.875000,-1280.625000,-1278.875000,-1317.125000,-1302.125000,-1260.875000,-1290.375000,-1277.250000,-1316.875000,-1268.125000,-1322.625000,-1266.500000,-1314.750000,-1287.250000,-1323.625000,-1297.375000,-1322.250000,-1286.250000,-1296.625000,-1311.000000,-1325.625000,-1272.875000,-1338.250000,-1295.125000,-1319.375000,-1274.750000,-1298.375000,-1342.500000,
-1332.000000,-1339.375000,-1328.125000,-1336.625000,-1380.875000,-1317.750000,-1355.250000,-1305.000000,-1316.500000,-1297.750000,-1315.250000,-1346.125000,-1323.875000,-1272.125000,-1308.375000,-1311.875000,-1350.250000,-1285.625000,-1349.000000,-1283.875000,-1351.500000,-1323.750000,-1358.500000,-1320.625000,-1346.875000,-1299.625000,-1319.875000,-1337.125000,-1348.625000,-1304.750000,-1350.875000,-1307.125000,-1339.250000,-1303.375000,-1330.875000,-1356.000000,
-1353.250000,-1374.125000,-1346.375000,-1374.875000,-1392.250000,-1331.875000,-1375.750000,-1320.000000,-1333.750000,-1308.125000,-1335.750000,-1356.750000,-1336.375000,-1304.875000,-1329.250000,-1338.875000,-1375.125000,-1295.125000,-1373.000000,-1295.375000,-1374.000000,-1340.250000,-1399.625000,-1335.250000,-1369.750000,-1320.500000,-1332.875000,-1370.625000,-1355.750000,-1331.250000,-1362.750000,-1322.875000,-1356.375000,-1331.375000,-1344.625000,-1374.750000,
-1375.250000,-1377.000000,-1359.375000,-1389.250000,-1406.625000,-1340.875000,-1393.500000,-1350.875000,-1344.500000,-1318.125000,-1347.250000,-1376.750000,-1342.375000,-1321.125000,-1341.125000,-1354.750000,-1396.625000,-1312.625000,-1388.500000,-1313.375000,-1378.875000,-1351.625000,-1412.375000,-1343.375000,-1382.375000,-1335.500000,-1344.000000,-1384.875000,-1380.000000,-1342.375000,-1378.500000,-1335.750000,-1368.000000,-1342.000000,-1355.000000,-1387.375000,
