-6.363961,-7.071068,-6.010408,7.071068,12.727922,-14.849242,-8.485281,-1.060660,12.727922,0.707107,-7.071068,-3.535534,
-87.681241,-91.923882,-75.660426,-88.034794,-75.660426,-96.520076,-86.267027,-76.013979,-106.066017,-90.156115,-117.733279,-68.942911,
-127.986327,-141.067803,-119.501046,-111.369318,-135.764502,-122.683027,-123.390133,-120.561706,-117.026172,-114.551299,-140.007143,-105.712464,
-131.168308,-146.371104,-144.603337,-121.268813,-158.745472,-133.643182,-146.017550,-136.471609,-126.925667,-140.714249,-155.917045,-129.754094,
-143.896230,-159.452579,-158.038366,-134.350288,-162.988113,-143.896230,-161.927453,-147.431764,-136.825162,-150.613744,-162.634560,-142.128463,
-152.381511,-167.584307,-159.099026,-146.017550,-166.877200,-156.624152,-167.230754,-160.866793,-139.300036,-160.159686,-166.170094,-149.906638,
-152.381511,-171.826948,-160.513239,-150.260191,-168.291414,-160.159686,-176.069589,-165.816540,-149.906638,-161.927453,-167.230754,-154.502832,
-153.442172,-172.180501,-161.220346,-154.149278,-170.059181,-161.927453,-179.605122,-167.584307,-152.381511,-165.816540,-168.644967,-154.502832,
-153.442172,-172.534055,-161.220346,-157.684812,-170.059181,-161.927453,-179.958676,-170.059181,-154.502832,-168.998521,-171.826948,-157.684812,
-153.442172,-172.887608,-160.513239,-161.573900,-170.059181,-165.109433,-181.726443,-172.180501,-156.270599,-170.059181,-172.180501,-164.402327,
-157.684812,-172.887608,-161.220346,-162.988113,-170.059181,-165.109433,-182.079996,-173.594715,-156.624152,-171.119841,-172.180501,-164.402327,
-181.726443,-181.726443,-182.079996,-182.079996,-181.019336,-178.898016,-182.079996,-176.776695,-182.079996,-180.665783,-179.958676,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-181.019336,-182.079996,-182.079996,-182.079996,-181.726443,-179.958676,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-181.372889,-182.079996,-182.079996,-182.079996,-181.726443,-179.958676,-182.079996,
-182.079996,-182.079996,-181.726443,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-181.726443,-181.726443,-182.079996,
-182.079996,-181.726443,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-181.726443,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
