-6.363961,12.727922,-7.071068,0.707107,12.727922,-6.010408,7.071068,-7.071068,-14.849242,-3.535534,-8.485281,-1.060660,
-75.660426,-106.066017,-87.681241,-90.156115,-96.520076,-91.923882,-117.733279,-86.267027,-75.660426,-76.013979,-68.942911,-88.034794,
-127.986327,-117.026172,-135.764502,-141.067803,-114.551299,-122.683027,-140.007143,-119.501046,-105.712464,-123.390133,-111.369318,-120.561706,
-126.925667,-131.168308,-158.745472,-140.714249,-155.917045,-146.371104,-133.643182,-129.754094,-144.603337,-146.017550,-121.268813,-136.471609,
-162.988113,-136.825162,-143.896230,-143.896230,-159.452579,-150.613744,-161.927453,-158.038366,-162.634560,-147.431764,-134.350288,-142.128463,
-166.877200,-139.300036,-152.381511,-160.159686,-156.624152,-167.584307,-159.099026,-166.170094,-167.230754,-146.017550,-160.866793,-149.906638,
-149.906638,-168.291414,-152.381511,-161.927453,-160.159686,-171.826948,-167.230754,-176.069589,-160.513239,-154.502832,-165.816540,-150.260191,
-152.381511,-153.442172,-170.059181,-172.180501,-161.927453,-165.816540,-179.605122,-161.220346,-168.644967,-167.584307,-154.149278,-154.502832,
-154.502832,-153.442172,-170.059181,-172.534055,-168.998521,-161.927453,-161.220346,-179.958676,-171.826948,-157.684812,-157.684812,-170.059181,
-153.442172,-156.270599,-170.059181,-172.887608,-170.059181,-160.513239,-165.109433,-172.180501,-161.573900,-181.726443,-164.402327,-172.180501,
-157.684812,-170.059181,-156.624152,-165.109433,-172.887608,-171.119841,-182.079996,-161.220346,-173.594715,-172.180501,-162.988113,-164.402327,
-182.079996,-181.726443,-181.019336,-181.726443,-180.665783,-178.898016,-179.958676,-182.079996,-182.079996,-182.079996,-182.079996,-176.776695,
-182.079996,-182.079996,-182.079996,-182.079996,-181.019336,-181.726443,-182.079996,-182.079996,-182.079996,-179.958676,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-181.372889,-181.726443,-182.079996,-182.079996,-179.958676,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-181.726443,-182.079996,-182.079996,-181.726443,-181.726443,-182.079996,-182.079996,-182.079996,-182.079996,
