-0.000000,10.606602,2.474874,-6.363961,6.363961,-9.192388,4.242641,-7.071068,-12.020815,8.838835,-9.899495,-14.142136,4.242641,-12.374369,9.899495,36.415999,8.838835,-7.778175,-6.363961,-0.353553,-19.445436,-8.485281,-13.081475,31.819805,-25.455844,13.435029,45.254834,13.435029,2.121320,-50.911688,24.041631,0.707107,13.081475,2.474874,-2.121320,-35.001786,4.949747,-20.506097,33.587572,1.060660,23.688077,-19.091883,-1.414214,-7.071068,-4.596194,10.253048,14.142136,-3.181981,3.181981,11.313708,-3.889087,23.334524,20.152543,-8.131728,-6.717514,-33.941125,-0.353553,6.717514,3.181981,-16.617009,-3.535534,19.798990,20.152543,-30.405592,23.334524,1.060660,17.324116,11.667262,12.727922,-44.194174,10.606602,38.890873,6.010408,-1.060660,4.596194,-12.727922,2.121320,10.960155,21.213203,24.395184,10.960155,-4.242641,13.435029,-7.424621,-14.142136,25.102291,15.202796,-18.031223,-10.253048,-7.424621,-18.738330,0.707107,7.424621,14.495689,22.273864,-6.363961,9.899495,14.142136,-13.788582,-13.081475,
-88.741901,-118.440386,-124.097240,-113.490638,-131.875415,-98.994949,-106.066017,-100.762716,-122.683027,-103.237590,-97.580736,-99.348503,-127.632774,-103.944697,-101.823376,-111.015765,-105.358910,-94.752309,-104.651804,-113.490638,-101.116270,-131.875415,-99.702056,-114.904852,-131.168308,-116.672619,-114.197745,-117.379726,-106.066017,-96.520076,-109.955104,-113.490638,-99.348503,-119.854599,-102.884037,-123.036580,-111.722871,-115.258405,-104.298250,-95.459415,-122.329473,-95.459415,-104.651804,-96.520076,-111.722871,-123.036580,-115.965512,-100.409163,-120.561706,-110.662211,-127.632774,-113.490638,-115.258405,-130.814755,-132.936075,-126.572114,-107.833784,-115.965512,-125.511454,-113.137085,-100.055610,-105.712464,-112.076425,-109.955104,-113.137085,-113.137085,-96.520076,-102.884037,-118.086832,-124.804347,-106.419571,-104.651804,-124.450793,-120.208153,-91.570328,-101.116270,-120.915260,-105.712464,-107.126677,-97.580736,-103.237590,-126.572114,-118.086832,-112.783532,-97.227182,-118.793939,-92.277435,-117.026172,-102.530483,-90.863221,-117.026172,-108.540891,-113.490638,-86.267027,-117.379726,-129.046988,-103.944697,-121.975920,-109.247998,-107.126677,
-138.946483,-147.078210,-146.371104,-155.209938,-147.431764,-136.471609,-139.653589,-128.339881,-122.683027,-131.521861,-138.592929,-141.774910,-144.249783,-135.057395,-139.300036,-153.088618,-133.996735,-133.996735,-127.986327,-147.785317,-134.703842,-147.785317,-124.450793,-140.007143,-139.300036,-135.057395,-135.764502,-132.228968,-129.754094,-121.268813,-126.218560,-148.138871,-140.360696,-143.542677,-135.764502,-130.461201,-140.360696,-128.693434,-133.996735,-137.885822,-138.239376,-143.896230,-136.471609,-133.996735,-137.532269,-125.865007,-144.249783,-129.400541,-127.279221,-151.320851,-146.371104,-146.724657,-136.118055,-142.835570,-127.986327,-148.492424,-150.260191,-141.421356,-135.410949,-146.017550,-129.046988,-144.249783,-133.996735,-135.764502,-132.228968,-132.228968,-124.450793,-124.804347,-142.835570,-131.168308,-143.542677,-133.289628,-152.381511,-125.157900,-143.189123,-141.774910,-143.542677,-146.371104,-157.331259,-138.946483,-148.492424,-129.400541,-150.260191,-136.118055,-141.421356,-130.461201,-138.946483,-110.662211,-139.653589,-137.178716,-119.147493,-145.663997,-141.067803,-138.592929,-142.482016,-133.996735,-127.632774,-134.350288,-147.785317,-142.482016,
-148.492424,-157.684812,-151.320851,-164.048773,-166.170094,-163.341666,-148.845977,-146.724657,-141.067803,-138.592929,-143.189123,-149.553084,-150.260191,-155.917045,-161.927453,-153.795725,-142.128463,-147.078210,-144.249783,-145.663997,-140.007143,-160.513239,-146.724657,-146.371104,-136.118055,-156.624152,-164.755880,-156.270599,-150.967298,-168.291414,-154.149278,-147.078210,-147.785317,-154.856385,-150.613744,-152.027958,-152.381511,-154.856385,-150.613744,-152.735065,-141.421356,-162.634560,-143.542677,-158.391919,-139.300036,-141.421356,-144.956890,-146.017550,-154.502832,-138.946483,-150.613744,-160.513239,-146.724657,-153.795725,-153.442172,-154.149278,-149.906638,-152.381511,-152.027958,-158.391919,-152.381511,-161.220346,-152.027958,-141.774910,-146.371104,-152.735065,-154.502832,-146.017550,-142.835570,-154.856385,-146.017550,-158.745472,-162.281006,-158.038366,-151.320851,-159.099026,-155.563492,-159.452579,-130.107648,-160.159686,-158.745472,-140.007143,-157.331259,-153.795725,-147.785317,-157.331259,-122.329473,-149.906638,-140.360696,-150.613744,-150.967298,-143.896230,-155.563492,-156.624152,-140.007143,-159.452579,-155.917045,-154.502832,-152.027958,-154.856385,
-160.866793,-154.149278,-161.573900,-166.877200,-166.170094,-150.260191,-155.209938,-170.766288,-141.774910,-156.270599,-152.027958,-158.745472,-163.695220,-146.724657,-154.856385,-160.159686,-142.835570,-157.331259,-158.038366,-151.320851,-158.038366,-151.320851,-159.452579,-140.714249,-165.816540,-168.998521,-156.624152,-160.513239,-169.352074,-165.109433,-157.331259,-152.381511,-156.270599,-159.452579,-155.917045,-162.988113,-154.149278,-167.937861,-152.735065,-160.159686,-152.027958,-150.260191,-160.159686,-158.745472,-160.866793,-154.502832,-155.563492,-145.310444,-147.431764,-156.624152,-143.542677,-171.826948,-153.442172,-167.230754,-150.967298,-165.462987,-147.078210,-156.270599,-170.059181,-161.573900,-158.391919,-157.684812,-162.988113,-156.270599,-152.381511,-154.149278,-156.624152,-159.099026,-161.220346,-156.624152,-161.573900,-147.785317,-163.341666,-164.755880,-162.988113,-161.220346,-166.523647,-161.927453,-162.988113,-161.927453,-164.755880,-159.099026,-158.745472,-163.695220,-132.228968,-157.331259,-141.774910,-153.088618,-160.513239,-153.088618,-171.119841,-154.856385,-163.695220,-147.785317,-152.735065,-155.917045,-162.988113,-169.352074,-164.755880,-150.967298,
-164.402327,-169.705627,-156.624152,-170.059181,-170.412734,-165.109433,-159.806133,-172.180501,-167.230754,-157.684812,-156.977705,-168.644967,-162.988113,-154.856385,-162.988113,-164.048773,-161.573900,-167.584307,-157.684812,-149.906638,-166.877200,-153.795725,-168.998521,-168.291414,-155.209938,-164.402327,-156.624152,-174.655375,-170.766288,-169.705627,-164.048773,-166.170094,-167.584307,-156.624152,-155.917045,-164.048773,-168.998521,-156.624152,-167.937861,-164.048773,-151.674405,-163.341666,-152.027958,-163.341666,-171.119841,-163.695220,-165.462987,-152.381511,-156.977705,-157.331259,-154.149278,-155.563492,-173.241161,-167.584307,-156.624152,-170.412734,-152.381511,-161.927453,-156.624152,-168.291414,-172.887608,-168.998521,-160.513239,-161.927453,-162.988113,-172.180501,-153.795725,-162.988113,-165.816540,-160.159686,-160.866793,-155.917045,-164.402327,-168.998521,-164.755880,-173.241161,-164.755880,-167.584307,-160.513239,-165.109433,-169.352074,-170.059181,-162.634560,-175.008928,-155.209938,-160.513239,-167.230754,-160.866793,-170.059181,-158.038366,-163.341666,-140.360696,-157.684812,-170.059181,-162.281006,-172.180501,-172.180501,-164.402327,-149.906638,-152.381511,
-169.705627,-158.038366,-166.877200,-168.291414,-170.059181,-170.412734,-162.988113,-174.301822,-162.281006,-168.998521,-167.230754,-167.230754,-161.573900,-164.048773,-171.119841,-151.320851,-166.170094,-159.806133,-155.209938,-158.391919,-170.766288,-171.826948,-168.644967,-175.008928,-164.755880,-156.624152,-160.866793,-174.301822,-168.644967,-173.948268,-168.291414,-167.230754,-171.826948,-155.917045,-166.170094,-157.331259,-159.452579,-167.937861,-157.684812,-170.412734,-157.331259,-171.826948,-166.523647,-164.402327,-168.998521,-166.877200,-157.331259,-154.502832,-166.170094,-172.887608,-160.159686,-156.977705,-167.584307,-157.331259,-171.826948,-156.624152,-156.270599,-165.109433,-163.341666,-181.372889,-169.705627,-164.048773,-179.605122,-163.695220,-154.856385,-165.109433,-173.594715,-172.180501,-163.341666,-167.230754,-163.695220,-164.755880,-161.927453,-178.898016,-165.109433,-171.473394,-168.291414,-165.462987,-167.230754,-170.766288,-170.412734,-167.937861,-177.130249,-164.402327,-156.624152,-169.352074,-161.927453,-154.502832,-167.230754,-172.180501,-169.705627,-161.927453,-168.998521,-173.594715,-172.180501,-163.341666,-150.613744,-176.069589,-166.523647,-158.745472,
-166.523647,-158.038366,-170.059181,-172.887608,-170.412734,-168.291414,-162.281006,-174.655375,-164.755880,-170.766288,-167.584307,-172.534055,-176.776695,-164.402327,-166.170094,-160.513239,-165.816540,-155.563492,-172.180501,-163.341666,-162.988113,-176.776695,-174.301822,-166.877200,-171.473394,-164.755880,-174.655375,-159.806133,-177.130249,-171.826948,-170.766288,-167.230754,-158.391919,-168.291414,-170.766288,-172.887608,-157.331259,-160.159686,-166.523647,-167.937861,-159.806133,-170.412734,-166.170094,-162.988113,-167.230754,-173.241161,-156.977705,-156.977705,-170.766288,-160.513239,-157.331259,-157.331259,-157.684812,-172.180501,-174.301822,-175.008928,-168.644967,-169.352074,-179.958676,-156.270599,-170.059181,-166.170094,-183.847763,-175.008928,-163.695220,-164.402327,-165.462987,-173.594715,-167.230754,-154.856385,-167.937861,-168.291414,-163.341666,-164.755880,-161.927453,-170.766288,-180.665783,-179.251569,-173.241161,-171.826948,-167.230754,-165.462987,-162.634560,-170.412734,-171.826948,-172.887608,-174.301822,-167.584307,-162.634560,-154.856385,-162.988113,-168.644967,-172.180501,-167.584307,-168.998521,-164.402327,-176.069589,-176.423142,-168.644967,-161.220346,
-168.644967,-158.038366,-170.059181,-170.059181,-173.241161,-168.291414,-165.816540,-176.423142,-162.988113,-172.180501,-178.544462,-166.877200,-164.402327,-172.534055,-168.291414,-166.170094,-160.866793,-156.270599,-172.887608,-167.230754,-163.695220,-171.119841,-176.776695,-174.301822,-164.402327,-167.230754,-165.109433,-171.119841,-174.655375,-168.291414,-177.483802,-157.331259,-171.826948,-167.937861,-167.584307,-159.806133,-163.341666,-172.887608,-173.241161,-160.159686,-176.776695,-159.806133,-174.301822,-166.523647,-169.352074,-157.331259,-156.977705,-170.412734,-174.301822,-170.059181,-164.755880,-168.998521,-158.038366,-172.180501,-171.473394,-156.270599,-157.331259,-171.826948,-161.220346,-184.908423,-175.362482,-164.755880,-165.816540,-175.362482,-180.665783,-169.705627,-156.624152,-166.877200,-164.755880,-167.230754,-179.958676,-177.483802,-162.988113,-165.462987,-167.230754,-174.301822,-175.008928,-168.644967,-170.059181,-164.755880,-177.130249,-168.644967,-168.291414,-168.644967,-167.584307,-171.119841,-164.402327,-162.988113,-177.130249,-181.019336,-172.180501,-172.180501,-168.998521,-170.059181,-165.109433,-166.877200,-181.019336,-176.423142,-175.008928,-158.745472,
-170.059181,-168.998521,-158.038366,-168.291414,-165.816540,-173.948268,-170.412734,-176.776695,-178.544462,-162.988113,-167.230754,-174.655375,-168.291414,-164.048773,-172.180501,-158.391919,-163.341666,-166.170094,-164.048773,-172.534055,-168.291414,-170.766288,-180.312229,-175.716035,-164.755880,-166.523647,-169.705627,-175.008928,-174.655375,-177.483802,-168.291414,-171.826948,-157.331259,-167.584307,-161.573900,-167.937861,-174.301822,-177.130249,-160.159686,-164.402327,-166.523647,-164.048773,-170.412734,-173.594715,-170.412734,-171.473394,-174.301822,-156.977705,-159.452579,-157.331259,-157.331259,-166.877200,-161.220346,-174.301822,-173.948268,-176.776695,-174.301822,-181.726443,-169.352074,-171.826948,-166.877200,-166.170094,-160.866793,-177.483802,-184.908423,-177.130249,-170.766288,-167.230754,-165.816540,-168.644967,-167.584307,-157.684812,-167.937861,-167.230754,-181.019336,-171.473394,-163.341666,-165.816540,-174.655375,-175.362482,-181.726443,-165.816540,-170.059181,-172.180501,-168.644967,-177.837355,-165.462987,-168.291414,-168.998521,-177.483802,-163.341666,-164.402327,-175.008928,-172.180501,-166.877200,-177.483802,-170.412734,-168.998521,-181.019336,-168.644967,
