-4.242641,1.414214,4.242641,-4.242641,-2.828427,-1.414214,-8.485281,-4.242641,1.414214,-0.000000,8.485281,1.414214,1.414214,-5.656854,-8.485281,-0.000000,4.242641,-2.828427,1.414214,1.414214,-5.656854,-7.071068,-1.414214,2.828427,-2.828427,4.242641,5.656854,-7.071068,-7.071068,1.414214,4.242641,2.828427,7.071068,-7.071068,2.828427,-2.828427,
-5.656854,-4.242641,-1.414214,-4.242641,-5.656854,-5.656854,-7.071068,-4.242641,-8.485281,-5.656854,-7.071068,-7.071068,-7.071068,-7.071068,-7.071068,-8.485281,-8.485281,-5.656854,-7.071068,-4.242641,-4.242641,-8.485281,-2.828427,-4.242641,-4.242641,-1.414214,-5.656854,-7.071068,-7.071068,-2.828427,0.000000,0.000000,-5.656854,-7.071068,1.414214,-2.828427,
-8.485281,-7.071068,-8.485281,-8.485281,-4.242641,-4.242641,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-7.071068,-7.071068,-7.071068,-8.485281,-7.071068,-8.485281,-8.485281,-5.656854,-7.071068,-7.071068,-5.656854,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-2.828427,-7.071068,-8.485281,-7.071068,-5.656854,-4.242641,-5.656854,
-8.485281,-7.071068,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-5.656854,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-4.242641,-7.071068,-7.071068,
-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-7.071068,-8.485281,-7.071068,-8.485281,-8.485281,-7.071068,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-7.071068,
-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-7.071068,
-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-7.071068,
-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,
-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,
-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-8.485281,-7.071068,
