-6.363961,-7.071068,0.707107,-8.485281,-6.010408,7.071068,-7.071068,-1.060660,12.727922,-3.535534,12.727922,-14.849242,
-87.681241,-88.034794,-90.156115,-86.267027,-91.923882,-75.660426,-117.733279,-76.013979,-75.660426,-96.520076,-68.942911,-106.066017,
-127.986327,-111.369318,-123.390133,-114.551299,-141.067803,-120.561706,-135.764502,-140.007143,-119.501046,-122.683027,-117.026172,-105.712464,
-131.168308,-140.714249,-121.268813,-146.017550,-146.371104,-155.917045,-158.745472,-136.471609,-144.603337,-129.754094,-133.643182,-126.925667,
-143.896230,-150.613744,-161.927453,-134.350288,-159.452579,-147.431764,-162.634560,-162.988113,-158.038366,-136.825162,-142.128463,-143.896230,
-152.381511,-160.159686,-167.230754,-146.017550,-167.584307,-166.170094,-160.866793,-166.877200,-159.099026,-139.300036,-149.906638,-156.624152,
-152.381511,-176.069589,-161.927453,-150.260191,-171.826948,-165.816540,-167.230754,-168.291414,-160.513239,-149.906638,-154.502832,-160.159686,
-153.442172,-179.605122,-165.816540,-154.149278,-172.180501,-170.059181,-167.584307,-168.644967,-161.220346,-161.927453,-154.502832,-152.381511,
-153.442172,-179.958676,-168.998521,-157.684812,-172.534055,-170.059181,-171.826948,-170.059181,-161.220346,-154.502832,-161.927453,-157.684812,
-153.442172,-181.726443,-170.059181,-161.573900,-172.180501,-172.180501,-170.059181,-172.887608,-164.402327,-165.109433,-160.513239,-156.270599,
-157.684812,-162.988113,-171.119841,-182.079996,-172.887608,-170.059181,-172.180501,-173.594715,-161.220346,-165.109433,-164.402327,-156.624152,
-181.726443,-182.079996,-182.079996,-180.665783,-181.726443,-181.019336,-176.776695,-179.958676,-182.079996,-182.079996,-178.898016,-182.079996,
-182.079996,-182.079996,-182.079996,-181.726443,-182.079996,-182.079996,-179.958676,-182.079996,-182.079996,-182.079996,-182.079996,-181.019336,
-182.079996,-182.079996,-181.726443,-182.079996,-182.079996,-182.079996,-179.958676,-182.079996,-182.079996,-182.079996,-182.079996,-181.372889,
-182.079996,-181.726443,-182.079996,-182.079996,-182.079996,-182.079996,-181.726443,-182.079996,-181.726443,-182.079996,-182.079996,-182.079996,
-182.079996,-181.726443,-182.079996,-182.079996,-181.726443,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,-182.079996,
