75.660426,26.162951,3.358757,33.410795,-33.587572,-38.537320,-29.875262,25.986174,-0.883883,-12.197592,10.253048,10.783378,-12.374369,-42.249630,52.325902,16.617009,-18.031223,5.126524,-11.490485,14.849242,-30.759145,60.987960,-4.065864,26.162951,1.060660,5.480078,44.370951,16.440233,-36.946329,9.545942,-34.825009,-32.173359,31.466252,-25.632621,1.237437,58.336309,
-333.047294,-302.288149,-336.406051,-314.308964,-297.338401,-342.239682,-350.371410,-326.860110,-316.960615,-331.279527,-274.357431,-303.879139,-367.872303,-369.816847,-337.289935,-327.743993,-343.123566,-374.766594,-322.087139,-360.624458,-345.244886,-312.010867,-356.912148,-366.634866,-304.939799,-313.425081,-301.227489,-298.752615,-288.322790,-341.355799,-318.021275,-334.991838,-355.321158,-318.198052,-319.081935,-281.782052,
-451.310903,-466.160145,-474.822204,-509.823989,-451.310903,-500.101271,-495.681854,-460.503291,-500.808378,-446.537932,-481.539718,-440.704301,-462.271058,-454.492884,-485.428805,-467.397582,-487.196572,-468.281466,-484.368145,-470.933116,-479.595174,-485.252029,-423.910515,-495.151524,-459.089078,-432.219020,-497.803174,-470.049233,-436.108107,-464.392379,-443.002398,-487.019796,-482.070048,-497.626397,-474.115097,-477.120301,
-532.451406,-557.376920,-575.938473,-553.664610,-552.427173,-532.628183,-572.933269,-566.392532,-567.099639,-559.675017,-549.598746,-538.285037,-536.694047,-558.437580,-573.286823,-539.345697,-588.312842,-585.837968,-575.584920,-530.330086,-550.482629,-581.595328,-537.224377,-529.446202,-549.598746,-551.720066,-578.236570,-536.163717,-517.248610,-562.149891,-546.770319,-564.801541,-551.720066,-570.811949,-560.558901,-579.474007,
-594.676803,-598.565890,-601.394317,-621.723637,-589.196725,-603.162084,-617.304220,-577.529464,-613.238356,-595.207133,-592.025153,-627.203715,-592.555483,-620.486200,-585.837968,-617.834550,-649.300802,-593.085813,-623.137851,-612.884803,-578.236570,-588.843172,-576.999133,-630.385695,-607.051172,-581.418551,-616.773890,-579.650784,-558.791134,-614.652570,-609.879599,-620.486200,-597.858783,-611.824142,-611.470589,-592.909036,
-628.441152,-642.583287,-645.411715,-622.784298,-620.132647,-634.628336,-608.288609,-640.461967,-646.825928,-648.593695,-624.728841,-607.227948,-614.122239,-645.058161,-610.586706,-632.683792,-670.337229,-625.612725,-632.507016,-649.654355,-606.697618,-652.836336,-616.243560,-610.056375,-626.673385,-596.974900,-609.172492,-654.604103,-591.318046,-651.245345,-637.279987,-644.527831,-621.900414,-609.879599,-631.976686,-640.815520,
-654.250549,-678.292180,-657.255753,-632.507016,-636.926433,-642.760064,-664.326821,-628.971482,-677.231520,-635.688996,-645.058161,-666.448141,-639.047753,-652.306006,-628.087598,-670.514005,-685.716801,-670.690782,-659.200297,-630.208919,-627.734045,-635.335443,-634.098006,-672.281772,-635.335443,-672.281772,-627.734045,-630.739249,-612.177696,-668.392685,-665.741034,-654.957656,-634.628336,-654.780879,-655.134433,-635.335443,
-672.281772,-646.295598,-702.157034,-669.453345,-654.073773,-654.604103,-671.574665,-647.709812,-686.600685,-662.382277,-649.831132,-671.751442,-660.437734,-643.113617,-665.564258,-679.352840,-691.196879,-674.403093,-688.368451,-642.406511,-633.921229,-650.891792,-679.352840,-645.234938,-650.715015,-657.255753,-651.245345,-681.297384,-636.396103,-673.165656,-677.938626,-681.827714,-641.522627,-670.867559,-647.533035,-657.786083,
-683.241927,-712.056529,-681.650937,-659.023520,-659.023520,-655.841540,-683.065151,-661.675170,-691.550432,-682.888374,-671.928219,-657.962860,-673.519209,-683.949034,-655.841540,-669.453345,-697.207286,-646.649151,-685.716801,-693.494976,-650.891792,-686.070354,-657.609307,-656.548646,-656.902200,-659.553850,-669.276568,-688.014898,-641.345851,-686.954238,-686.777461,-691.550432,-653.189889,-664.680374,-653.543443,-683.772257,
-690.489772,-713.647519,-677.231520,-689.075558,-664.326821,-667.862355,-686.954238,-670.160452,-694.025306,-680.590277,-689.075558,-667.508801,-683.065151,-690.312995,-663.266161,-671.751442,-701.273150,-692.964646,-649.831132,-697.737616,-662.559054,-666.801695,-691.727209,-661.675170,-665.210704,-676.701190,-664.150044,-697.914393,-650.361462,-689.959442,-693.671752,-694.909189,-659.200297,-656.902200,-705.162238,-677.938626,
